Date,Temperature,Humidity,Precipitation
2023-01-01,5.0,80,2.3
2023-01-02,3.5,85,1.0
2023-01-03,2.0,90,3.2
2023-01-04,1.0,92,4.1
2023-01-05,0.5,95,5.0
2023-01-06,2.5,88,1.8
2023-01-07,4.0,82,0.5
2023-01-08,3.0,85,1.2
2023-01-09,1.0,90,3.5
2023-01-10,0.0,93,4.8
2023-01-11,2.0,88,2.0
2023-01-12,3.5,85,1.0
2023-01-13,5.0,80,0.0
2023-01-14,6.5,78,0.0
2023-01-15,4.0,82,0.5
2023-01-16,2.5,88,1.5
2023-01-17,1.5,90,3.0
2023-01-18,0.0,95,4.2
2023-01-19,-1.0,98,6.1
2023-01-20,0.5,95,5.0
2023-01-21,2.0,88,1.8
2023-01-22,4.5,80,0.0
2023-01-23,6.0,75,0.0
2023-01-24,5.5,78,0.2
2023-01-25,3.0,85,1.5
2023-01-26,1.0,90,3.8
2023-01-27,-0.5,95,5.2
2023-01-28,-1.0,98,6.5
2023-01-29,0.5,95,5.0
2023-01-30,2.0,88,1.8
2023-01-31,4.5,80,0.0
2023-02-01,6.0,75,0.0
2023-02-02,5.0,78,0.3
2023-02-03,4.5,80,1.2
2023-02-04,3.0,85,2.1
2023-02-05,1.5,90,4.0
2023-02-06,0.0,92,5.3
2023-02-07,1.5,90,3.0
2023-02-08,3.5,85,1.0
2023-02-09,5.0,80,0.0
2023-02-10,6.5,75,0.0
2023-02-11,7.0,72,0.0
2023-02-12,5.5,78,0.2
2023-02-13,3.0,85,1.5
2023-02-14,1.5,90,3.0
2023-02-15,0.0,92,4.5
2023-02-16,-1.0,95,5.8
2023-02-17,0.5,92,4.5
2023-02-18,2.0,85,2.0
2023-02-19,4.5,80,0.0
2023-02-20,6.0,75,0.0
2023-02-21,5.5,78,0.2
2023-02-22,3.0,85,1.5
2023-02-23,1.0,90,3.5
2023-02-24,-0.5,95,5.0
2023-02-25,-1.5,98,6.2
2023-02-26,0.5,95,5.0
2023-02-27,2.0,88,1.8
2023-02-28,4.5,80,0.0
2023-03-01,7.0,70,0.0
2023-03-02,9.5,65,0.0
2023-03-03,11.0,60,0.0
2023-03-04,12.5,58,0.0
2023-03-05,10.0,65,0.5
2023-03-06,7.5,72,1.8
2023-03-07,6.0,75,2.5
2023-03-08,8.5,68,0.0
2023-03-09,10.0,60,0.0
2023-03-10,12.5,55,0.0
2023-03-11,14.0,50,0.0
2023-03-12,15.5,48,0.0
2023-03-13,17.0,45,0.0
2023-03-14,14.5,50,0.0
2023-03-15,12.0,58,0.2
2023-03-16,10.0,65,0.8
2023-03-17,7.5,70,2.0
2023-03-18,6.0,72,2.5
2023-03-19,8.0,65,0.0
2023-03-20,10.5,58,0.0
2023-03-21,13.0,52,0.0
2023-03-22,15.5,50,0.0
2023-03-23,17.0,45,0.0
2023-03-24,18.5,40,0.0
2023-03-25,16.0,50,0.0
2023-03-26,14.0,55,0.2
2023-03-27,12.5,60,0.5
2023-03-28,10.0,65,1.0
2023-03-29,8.5,70,2.5
2023-03-30,7.0,75,3.2
2023-03-31,5.5,80,4.0
2023-04-01,18.0,75,2.1
2023-04-02,19.5,72,1.3
2023-04-03,21.0,68,0.5
2023-04-04,20.0,70,1.0
2023-04-05,22.5,65,0.0
2023-04-06,24.0,60,0.0
2023-04-07,25.5,58,0.0
2023-04-08,23.0,62,0.2
2023-04-09,22.0,66,0.8
2023-04-10,21.5,70,1.5
2023-04-11,23.5,68,0.0
2023-04-12,25.0,64,0.0
2023-04-13,26.5,60,0.0
2023-04-14,27.0,58,0.0
2023-04-15,24.5,63,0.3
2023-04-16,22.0,68,1.0
2023-04-17,23.0,66,0.5
2023-04-18,24.5,62,0.0
2023-04-19,26.0,60,0.0
2023-04-20,28.0,57,0.0
2023-04-21,29.5,55,0.0
2023-04-22,27.0,60,0.2
2023-04-23,25.5,64,0.6
2023-04-24,24.0,70,1.8
2023-04-25,23.0,72,2.0
2023-04-26,26.0,65,0.0
2023-04-27,28.5,58,0.0
2023-04-28,30.0,55,0.0
2023-04-29,27.0,60,0.0
2023-04-30,25.0,66,0.4
2023-05-01,26.0,65,0.0
2023-05-02,28.0,62,0.0
2023-05-03,30.0,58,0.0
2023-05-04,29.5,60,0.0
2023-05-05,27.0,64,0.1
2023-05-06,25.5,68,1.0
2023-05-07,26.5,66,0.8
2023-05-08,28.0,63,0.0
2023-05-09,29.5,60,0.0
2023-05-10,31.0,57,0.0
2023-05-11,32.0,55,0.0
2023-05-12,30.5,58,0.0
2023-05-13,28.0,62,0.2
2023-05-14,27.5,66,0.5
2023-05-15,29.0,64,0.0
2023-05-16,30.5,60,0.0
2023-05-17,32.0,57,0.0
2023-05-18,33.5,55,0.0
2023-05-19,31.0,58,0.0
2023-05-20,28.5,62,0.3
2023-05-21,27.0,67,1.2
2023-05-22,28.5,64,0.0
2023-05-23,30.0,60,0.0
2023-05-24,31.5,58,0.0
2023-05-25,32.5,55,0.0
2023-05-26,30.0,58,0.0
2023-05-27,28.0,62,0.4
2023-05-28,26.5,68,1.0
2023-05-29,27.0,66,0.0
2023-05-30,29.5,63,0.0
2023-05-31,31.0,60,0.0
2023-06-01,32.0,58,0.0
2023-06-02,34.0,55,0.0
2023-06-03,33.5,57,0.0
2023-06-04,31.0,60,0.0
2023-06-05,29.0,65,0.5
2023-06-06,27.5,70,1.2
2023-06-07,30.0,66,0.0
2023-06-08,31.5,62,0.0
2023-06-09,33.0,58,0.0
2023-06-10,34.5,55,0.0
2023-06-11,32.0,58,0.0
2023-06-12,30.0,62,0.0
2023-06-13,28.5,68,0.8
2023-06-14,27.0,72,1.5
2023-06-15,29.5,68,0.0
2023-06-16,31.0,64,0.0
2023-06-17,32.5,60,0.0
2023-06-18,34.0,58,0.0
2023-06-19,31.5,62,0.0
2023-06-20,29.0,67,0.6
2023-06-21,27.5,72,2.0
2023-06-22,29.0,68,0.0
2023-06-23,30.5,64,0.0
2023-06-24,32.0,60,0.0
2023-06-25,33.5,58,0.0
2023-06-26,31.0,60,0.0
2023-06-27,29.0,64,0.4
2023-06-28,27.5,70,1.5
